timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523080548173744,37,4,15,55,2,-5,-4,64
1523080548173744,-15,-8,-15,-23,-4,-1,-4,-22
1523080548188742,45,11,12,18,5,7,24,90
1523080548188742,-10,3,-3,-7,1,-5,-12,-12
1523080548196757,9,5,0,-6,4,1,3,-47
1523080548196757,3,-17,10,28,4,-1,-3,-77
1523080548211771,-57,-2,-7,-20,-1,-1,-6,40
1523080548211771,4,1,-1,-9,-5,-6,-3,32
1523080548212765,-11,2,11,44,-10,0,-2,-20
1523080548212765,6,-7,-2,-11,2,3,5,2
1523080548227769,-1,-4,-6,-14,2,-6,-6,-50
1523080548227769,10,-14,-15,-25,-3,-2,-3,-9
1523080548233783,-13,9,2,-43,4,0,-5,-9
1523080548233783,-6,-4,9,26,1,4,3,7
1523080548248794,-1,-9,-1,6,-3,-3,-1,-5
1523080548248794,23,13,-6,-11,7,7,8,74
1523080548256800,-2,-10,-7,-12,0,0,0,-18
1523080548256800,1,-4,-4,-3,-7,9,-1,23
1523080548271817,-20,3,7,12,7,-5,-4,-60
1523080548271817,-4,-3,-6,-32,-21,-13,-7,-25
1523080548272801,0,-6,2,15,-8,-3,2,15
1523080548272801,-2,6,-10,-10,8,8,4,6
1523080548286821,6,0,0,16,-1,-6,-2,-10
1523080548286821,-3,1,2,5,5,-4,-7,-2
1523080548293858,0,0,-4,-14,-5,-4,3,3
1523080548293858,-8,-3,-5,-16,-6,-19,-27,6
1523080548308840,6,2,3,17,2,35,37,-4
1523080548308840,5,-1,-3,-2,4,-7,-12,11
1523080548316846,-8,-1,11,9,6,5,33,-5
1523080548316846,5,1,-4,-20,10,-7,-11,10
1523080548331856,-1,-2,14,82,-5,-21,-21,-9
1523080548331856,-7,-7,-18,-4,-15,2,-7,-18
1523080548347874,-3,-7,-11,-17,-5,-2,-16,-1
1523080548347874,4,-3,-5,0,1,7,13,18
1523080548349858,13,2,-7,-21,9,7,4,-22
1523080548349858,-4,4,7,7,4,0,6,-6
1523080548353860,-6,-5,-1,6,-2,-14,-55,-9
1523080548353860,5,0,2,7,1,22,77,31
1523080548368870,8,-1,-10,-31,-3,-13,27,-8
1523080548368870,-6,1,10,24,0,-2,-35,-24
1523080548376889,5,-2,-5,-4,7,-4,-30,4
1523080548376889,-15,2,6,0,-7,-2,15,14
1523080548391887,-8,-1,-2,5,-10,-3,-47,11
1523080548391887,0,0,5,14,9,13,60,6
1523080548399911,-3,2,-7,-14,2,-11,-3,-1
1523080548399911,-3,-5,-5,1,-6,1,-20,-13
1523080548414902,-3,3,3,10,-8,3,2,-7
1523080548414902,-1,-3,-7,-32,0,-10,-23,6
1523080548415902,3,13,2,19,-2,13,14,-1
1523080548415902,6,-3,-3,-3,-7,-9,0,0
1523080548428914,-4,-3,7,-8,1,-1,-3,0
1523080548428914,3,-2,5,19,18,9,-9,-6
1523080548436917,-2,23,-3,13,5,1,28,5
1523080548436917,-4,-2,-16,-12,-16,-2,-8,-5
1523080548451928,5,-1,-22,-98,-6,-11,-20,-7
1523080548451928,-1,-10,22,65,-6,3,15,2
1523080548459934,1,-3,5,-7,6,1,12,1
1523080548459934,-3,8,10,-9,-1,-16,-28,-6
1523080548474947,-5,-6,-9,-4,4,14,1,-5
1523080548474947,5,5,-15,-27,-6,4,21,12
1523080548475945,-1,-6,1,-5,-2,-5,-1,1
1523080548475945,4,-3,1,-2,2,-2,-8,-8
1523080548488955,-7,-6,0,-3,-6,-5,2,-4
1523080548488955,2,8,5,12,0,-3,-5,-1
1523080548496961,-3,-10,-5,-6,-8,-1,-1,0
1523080548496961,0,0,-5,-6,-2,1,0,1
1523080548511984,-3,2,6,26,6,1,4,-3
1523080548511984,-5,0,0,5,5,3,-2,-1
1523080548519993,1,-7,-5,-9,-6,2,2,-2
1523080548519993,3,3,5,9,7,1,1,-2
1523080548534987,-3,0,5,8,-2,-3,1,0
1523080548534987,0,-1,-4,-3,-8,-3,-7,-3
1523080548536005,0,-7,-5,-21,-4,-6,0,-3
1523080548536005,0,1,4,11,1,-14,-13,-5
1523080548549001,-1,2,7,27,13,93,31,7
1523080548549001,-3,-2,-5,-14,2,-15,-2,-2
1523080548557002,0,-3,-2,0,-5,-3,2,2
1523080548557002,-2,-2,5,8,-2,-14,-8,4
1523080548572024,0,3,-2,3,-5,-25,-8,-8
1523080548572024,0,-3,0,-2,0,8,2,2
1523080548580063,0,-2,1,-3,-8,3,1,-1
1523080548580063,-1,-2,0,18,16,3,-1,0
1523080548595070,-2,-4,-3,-4,-5,-17,-6,1
1523080548595070,-1,4,3,0,0,5,1,0
1523080548595070,-1,-4,-3,-1,-2,-6,-3,-1
1523080548595070,-7,-1,-4,-11,-8,6,5,0
1523080548609080,18,1,-9,1,-3,-12,1,-20
1523080548609080,-9,2,15,-4,3,-6,-6,3
1523080548616085,-3,-5,-5,-10,3,7,1,-3
1523080548616085,1,0,-7,-19,0,5,2,0
1523080548631087,-1,-3,-9,-10,1,-15,-7,-2
1523080548631087,0,-3,-19,-16,-4,-3,0,-7
1523080548640097,4,0,-2,-8,3,4,2,-12
1523080548640097,-15,-4,-24,-14,2,2,0,27
1523080548655117,-5,2,25,5,-5,-15,-5,5
1523080548655117,0,-7,-17,-23,-5,-3,-4,-6
1523080548655117,-3,-2,-6,4,4,3,2,3
1523080548655117,7,5,-2,6,-5,-5,-3,-16
1523080548669114,-1,-20,-30,-7,-8,1,9,26
1523080548669114,4,-3,46,27,0,2,-3,0
1523080548676118,-11,27,24,21,2,-1,-5,-25
1523080548676118,9,-16,-4,9,-3,4,0,-75
1523080548691142,26,17,-45,15,6,5,19,93
1523080548691142,5,-17,-30,-8,1,6,5,-43
1523080548700173,-4,26,71,1,-11,-11,-10,-49
1523080548700173,22,50,-13,15,-2,-4,2,82
1523080548715158,-23,0,68,-14,0,-6,-4,-45
1523080548715158,22,10,-122,-40,-1,-1,-3,-1
1523080548715158,-16,0,75,56,4,5,1,3
1523080548715158,-9,-46,-86,8,-1,0,-1,-31
1523080548729429,-27,20,110,59,-2,-10,-10,-28
1523080548729429,-6,-10,17,-28,0,-3,0,30
1523080548736171,-12,3,-94,-37,-5,-11,-3,-20
1523080548736171,-3,-9,-12,-26,1,12,-29,5
1523080548751172,2,-44,-48,-16,-1,3,65,14
1523080548751172,2,35,49,0,-1,-4,-24,-29
1523080548760203,6,0,-60,-31,-1,-3,7,44
1523080548760203,14,11,19,11,-5,-5,-10,-5
1523080548774200,-30,-3,-11,3,-2,-8,-30,11
1523080548774200,-5,7,19,22,-4,1,9,-11
1523080548782194,15,-25,-17,4,-2,-1,4,17
1523080548782194,-6,19,26,-31,-2,1,4,-7
1523080548789198,25,-15,-1,70,0,1,-9,-11
1523080548789198,-17,15,26,6,0,-5,5,0
1523080548796216,8,-11,-23,9,5,5,-6,9
1523080548796216,-6,-14,34,-13,-2,-1,9,-10
1523080548811223,-6,2,-53,-55,-3,-1,-8,-21
1523080548811223,-9,-10,-17,3,-1,-4,-5,29
1523080548820246,-3,-10,5,-9,4,5,4,2
1523080548820246,-8,5,13,31,-1,-2,5,-3
1523080548834231,7,2,10,-12,-7,-8,-16,-12
1523080548834231,-4,-15,1,39,1,-27,-14,8
1523080548835230,-6,-9,31,-30,6,57,6,-7
1523080548835230,0,4,-19,-31,1,-13,9,10
1523080548849254,9,6,-15,-12,4,-15,-17,-9
1523080548849254,-6,-10,4,24,-12,3,4,-15
1523080548856259,3,-4,-17,0,15,4,4,5
1523080548856259,4,-3,7,-7,-16,-4,1,-1
1523080548871270,-4,1,-11,-36,5,27,0,-10
1523080548871270,3,3,-4,-26,-4,-20,0,5
1523080548879276,2,-4,-2,10,-3,-18,-4,1
1523080548879276,-3,2,15,13,5,6,-2,5
1523080548903293,-1,5,-12,-30,-6,-13,-7,-9
1523080548903293,0,-8,28,25,6,39,29,8
1523080548903293,3,3,-1,-2,-6,-8,-3,2
1523080548903293,3,-8,9,4,5,-13,-5,-37
1523080548909293,-12,2,-1,-2,-7,-14,-11,16
1523080548909293,1,-9,-17,0,4,14,1,-3
1523080548916298,-1,0,-3,-2,0,0,0,-1
1523080548916298,-8,-4,5,-8,-11,-6,-5,-8
1523080548931313,-1,-1,-24,8,-5,4,-2,-1
1523080548931313,1,3,-5,-23,1,-21,-5,-2
1523080548939318,-2,-7,13,-3,-24,1,-8,0
1523080548939318,1,9,10,25,24,-8,16,24
1523080548954317,-2,-3,-9,-7,10,-34,-27,-19
1523080548954317,-3,-2,4,17,-43,-5,-14,-3
1523080548955316,8,-5,-15,-35,17,53,41,12
1523080548955316,4,-4,1,19,-18,-18,-7,-3
1523080548969326,-4,-4,-8,-16,0,5,0,-4
1523080548969326,5,13,21,14,20,-93,-41,-14
1523080548976330,-3,-4,4,35,-57,-11,-26,-8
1523080548976330,0,2,-26,23,15,63,32,12
1523080548991351,-1,-7,27,6,29,17,10,2
1523080548991351,-2,5,16,8,22,11,-8,-1
1523080548999357,2,0,7,-22,-2,-33,-10,-4
1523080548999357,-7,-8,14,-30,-24,-27,-13,6
1523080549014368,3,5,-10,-14,-21,-1,2,-5
1523080549014368,1,-8,-46,-2,7,34,12,-1
1523080549015359,2,5,30,-1,8,-14,4,7
1523080549015359,1,6,6,-6,-4,-5,-9,-9
1523080549029371,1,5,11,16,5,13,5,-1
1523080549029371,-4,-10,-27,-30,-5,24,16,4
1523080549036376,-10,3,-4,7,13,-19,-2,21
1523080549036376,-5,-4,-2,2,4,21,-15,0
1523080549060404,4,2,-3,-13,-5,-7,-18,-5
1523080549060404,-1,-4,2,-8,-2,17,55,-15
1523080549061405,-23,-12,-41,7,6,-21,-36,-28
1523080549061405,18,1,3,-9,5,13,24,37
1523080549074411,27,23,30,12,0,1,9,53
1523080549074411,-1,-2,-5,-6,2,5,4,-11
1523080549075401,-5,-5,-8,3,10,17,3,-9
1523080549075401,-17,-11,-18,-7,-9,-15,-37,-35
1523080549089412,-5,-2,-8,13,-7,-14,4,-17
1523080549089412,1,2,27,0,-3,21,3,23
1523080549096416,5,1,-7,-6,6,-16,3,-10
1523080549096416,-6,-4,7,-2,-1,-32,-12,3
1523080549111428,-1,-1,1,5,-13,21,8,-3
1523080549111428,3,4,3,-6,6,-18,4,4
1523080549119432,4,1,5,3,-3,36,10,4
1523080549119432,5,1,-1,-5,1,-12,-4,-3
1523080549134444,-6,-4,-2,3,0,-17,-3,-2
1523080549134444,-9,-3,-10,-15,-7,-5,-18,-11
1523080549135444,4,0,0,6,1,-3,1,3
1523080549135444,-6,-6,-19,3,1,-1,0,1
1523080549149453,-4,-5,14,1,4,12,-2,-16
1523080549149453,8,16,2,4,-2,12,-30,8
1523080549156458,10,5,16,11,4,-2,37,17
1523080549156458,-4,-4,-8,-12,7,26,26,7
1523080549171469,-3,-1,-19,7,-1,3,26,-13
1523080549171469,3,-3,7,-5,-8,-94,-63,-2
1523080549179476,-3,-2,-29,5,-18,65,-4,-5
1523080549179476,10,9,43,6,13,-37,36,13
1523080549194485,-1,11,-6,4,5,-12,-2,35
1523080549194485,1,-9,0,-15,-4,-2,-1,-19
1523080549195486,8,-3,-6,2,-5,-67,-36,5
1523080549195486,-16,-10,-23,7,-4,-45,-29,-3
1523080549209496,9,2,37,10,-1,92,43,-4
1523080549209496,-1,6,-19,11,24,43,21,10
1523080549216501,-8,-9,13,-9,2,-12,0,0
1523080549216501,3,3,1,-18,-16,6,-10,-24
1523080549231511,-6,-5,-9,-1,-7,-67,-25,-5
1523080549231511,-13,-17,-55,-22,-38,12,-11,-16
1523080549239519,7,-3,26,1,31,19,29,9
1523080549239519,1,21,35,17,45,6,-4,-2
1523080549254530,-3,3,14,22,25,-12,-30,-15
1523080549254530,-7,-10,24,5,-2,16,41,1
1523080549255529,-10,-16,-65,-37,-73,-41,-28,-13
1523080549255529,1,-7,-26,16,-20,13,6,15
1523080549269538,-17,-25,-61,-19,1,-60,0,-3
1523080549269538,55,59,92,22,-3,56,5,15
1523080549276545,5,9,17,-37,24,-71,24,-3
1523080549276545,-7,-5,-20,-3,4,-2,-10,-9
1523080549291574,-18,-12,-48,-26,-48,-21,-19,-12
1523080549291574,-16,-19,0,12,4,-51,-18,-29
1523080549299560,25,13,18,27,19,22,-11,-13
1523080549299560,11,10,3,-14,-15,27,28,35
1523080549314573,-2,-14,-20,-3,18,10,0,-9
1523080549314573,-13,-29,-49,8,-7,-44,-16,-4
1523080549322591,15,33,88,23,4,28,-40,-13
1523080549322591,16,16,-39,-32,23,-43,76,4
1523080549337602,19,11,32,-1,-2,-84,-7,0
1523080549337602,-22,-7,-14,-5,-19,-22,-3,2
1523080549337602,-21,-59,-88,4,-17,-89,-47,-17
1523080549337602,-80,-6,29,26,16,-68,-114,-33
1523080549351597,90,57,64,-34,-81,32,71,27
1523080549351597,24,9,-24,-22,52,65,41,31
1523080549359606,11,12,38,9,38,-68,28,20
1523080549359606,-18,-45,-31,-4,24,-61,-37,-13
1523080549373613,36,17,9,-5,-66,-60,-80,-25
1523080549373613,-10,-6,32,2,31,-1,0,-15
1523080549382620,-19,-4,-45,14,41,60,23,8
1523080549382620,44,1,2,8,-37,45,54,79
1523080549397631,-48,-17,-22,-5,32,12,-6,19
1523080549397631,9,3,12,-3,-34,8,-11,-11
1523080549397631,-11,3,-4,13,10,28,1,-13
1523080549397631,-17,-7,-5,6,2,2,-13,-43
1523080549411641,-48,-32,-33,11,14,33,7,-19
1523080549411641,39,27,51,0,21,-103,-33,29
1523080549419647,30,32,26,-17,-81,54,35,-6
1523080549419647,39,2,18,-26,3,63,23,-1
1523080549433658,-73,-27,-20,5,10,-66,-22,3
1523080549433658,8,-22,-67,-23,13,-37,27,12
1523080549442675,-46,5,16,2,28,-49,-55,7
1523080549442675,127,41,-1,-6,54,-42,72,55
1523080549457686,-59,-19,-38,-6,63,-68,-78,0
1523080549457686,2,14,15,3,-12,36,29,-93
1523080549458674,-16,-44,-38,-40,-37,-50,-15,51
1523080549458674,-83,-18,98,63,-10,23,-24,-24
1523080549471696,98,25,46,-20,-41,27,35,-1
1523080549471696,18,3,-40,5,71,-26,-72,-18
1523080549479698,90,0,1,58,-56,39,102,15
1523080549479698,-102,-14,-17,-20,31,-37,-60,-65
1523080549493708,13,-30,-79,-3,4,74,53,26
1523080549493708,4,59,106,17,-83,106,26,6
1523080549502717,-35,1,36,-12,14,-28,-11,16
1523080549502717,-42,-30,-102,55,15,-34,-15,4
1523080549516741,-22,-15,-15,60,40,-96,-51,-43
1523080549516741,-60,-53,-9,39,-88,52,-54,3
1523080549517715,-76,87,21,-98,-83,75,89,10
1523080549517715,24,57,-43,-33,65,-50,-13,1
1523080549531735,-41,3,7,20,73,4,7,-1
1523080549531735,28,-128,-128,94,-4,-46,4,7
1523080549539741,-85,14,-55,48,-77,-128,-102,-30
1523080549539741,120,106,121,-119,-128,127,92,49
1523080549553858,-21,-16,-66,18,88,-71,6,0
1523080549553858,-99,-22,-39,9,63,-79,-5,24
1523080549561746,-20,-103,-104,54,-34,-15,-13,-22
1523080549561746,-35,-128,-77,108,-105,-42,-13,-27
1523080549576767,-103,17,127,-9,-5,-35,-51,21
1523080549576767,108,107,63,-80,29,30,95,107
1523080549577765,-124,-101,-89,55,-12,-30,-14,-25
1523080549577765,-56,-16,89,-40,-3,-57,-28,0
1523080549592769,-44,-46,-21,-2,-33,20,16,-10
1523080549592769,-78,-25,9,56,-61,-69,-33,-24
1523080549599784,82,47,-14,-59,24,60,0,-15
1523080549599784,-45,-45,-94,54,-25,-20,-31,-20
1523080549614830,-16,-65,-110,12,0,-35,7,-9
1523080549614830,-43,67,85,-51,-100,82,29,-30
1523080549622831,40,67,55,27,127,-22,-36,-27
1523080549622831,-50,-21,-75,-8,-68,-9,-18,-13
1523080549636841,39,36,-74,-36,97,-15,78,24
1523080549636841,-90,-128,-22,13,-61,3,-27,-67
1523080549637832,79,77,80,51,63,104,119,123
1523080549637832,-23,-16,-21,6,70,-31,-81,-62
1523080549651843,27,9,34,-31,-69,42,19,-18
1523080549651843,-39,-52,-107,-14,-57,-128,-75,-5
1523080549659850,-68,8,47,-12,99,42,60,32
1523080549659850,52,46,33,-37,40,-22,68,28
1523080549673877,5,67,71,0,52,19,-21,-23
1523080549673877,30,16,17,-10,-36,72,16,33
1523080549682865,1,-38,-23,-41,-68,-93,-88,-58
1523080549682865,1,-18,28,-17,34,-73,-23,-18
1523080549696887,-20,20,86,37,11,109,53,23
1523080549696887,-33,11,-53,-18,-35,-68,-87,5
1523080549705880,83,-20,-38,-21,113,-20,40,16
1523080549705880,-85,-83,-104,-8,16,2,-48,-18
1523080549711886,-53,-13,127,51,-119,-111,82,-100
1523080549711886,31,97,-19,6,3,83,76,88
1523080549720892,-88,-92,-99,1,55,-128,53,-16
1523080549720892,-68,-51,-79,19,-102,56,-77,83
1523080549734901,-37,-48,29,-14,-107,-17,-39,-74
1523080549734901,11,-33,-6,-14,70,-104,-50,-38
1523080549750912,-116,-60,4,32,-128,14,23,65
1523080549750912,127,104,75,23,49,-47,64,2
1523080549756932,112,42,-17,-20,2,-75,48,-24
1523080549756932,-77,-38,-85,-17,127,70,-35,-123
1523080549765933,-45,-16,67,-28,-70,-106,-2,-7
1523080549765933,-128,-5,40,-14,43,43,-31,-93
1523080549771930,58,32,-29,11,68,101,-33,65
1523080549771930,-66,3,14,7,127,-48,88,29
1523080549786948,-60,-24,-93,-10,-122,2,-128,-61
1523080549786948,-18,-28,-6,-3,-12,95,127,17
1523080549802965,79,39,9,13,-52,-43,-80,-28
1523080549802965,-71,-46,88,-23,48,13,-74,-32
1523080549804967,99,84,120,27,-79,119,84,104
1523080549804967,-63,-54,-44,8,51,-117,-55,-91
1523080549816961,48,76,-16,15,-50,69,26,-10
1523080549816961,50,-10,-90,4,20,14,118,127
1523080549825965,127,59,14,26,75,28,104,-16
1523080549825965,11,18,127,16,-73,-49,-17,-47
1523080549831978,-128,-91,-128,-31,-49,4,50,37
1523080549831978,127,28,42,1,-47,-128,-82,-8
1523080549840986,10,2,36,-2,-51,127,-89,-77
1523080549840986,-29,-27,-48,-8,114,9,-47,33
1523080549853985,72,-8,-56,-16,80,-75,-89,10
1523080549853985,-42,-12,1,17,-9,79,49,-14
1523080549862993,-49,-37,-5,-14,63,-61,-58,-29
1523080549862993,2,5,9,-7,-51,30,30,1
1523080549877009,-126,-120,-84,-34,56,-37,-17,18
1523080549877009,7,71,68,12,-89,119,-12,-37
1523080549892032,54,67,43,24,127,-128,5,-60
1523080549892032,-8,-1,6,-14,-67,6,70,-47
1523080549893015,-83,-9,-22,15,-42,10,-7,37
1523080549893015,0,-1,25,4,-6,-10,-80,-55
1523080549901019,-61,-81,-116,-22,-75,122,-96,-44
1523080549901019,29,28,42,-12,-52,76,-33,-62
1523080549914041,-116,0,20,21,82,-20,-97,-82
1523080549914041,20,37,-10,18,-27,-128,102,-16
1523080549923034,-23,-5,-34,2,7,-95,-96,5
1523080549923034,-93,-28,-73,-4,-30,1,-28,34
1523080549937070,104,11,62,1,36,-83,17,-13
1523080549937070,-6,-19,-67,-9,6,26,-11,-11
1523080549945052,-67,-41,-13,-9,-53,-38,10,-55
1523080549945052,-62,26,18,8,56,-49,22,12
1523080549952058,32,44,59,17,-75,8,-47,70
1523080549952058,-6,2,11,-3,79,26,106,-27
1523080549961070,-68,-38,-84,-11,83,-27,-60,-10
1523080549961070,3,-20,8,-11,-96,12,69,43
1523080549974084,32,26,5,0,49,47,31,7
1523080549974084,53,-10,-26,-7,-45,0,-118,26
1523080549983080,-55,-17,-13,-5,-97,-10,96,-22
1523080549983080,26,53,42,29,36,73,61,76
1523080549996097,-43,-10,73,11,-26,-2,-62,-23
1523080549996097,10,-15,-41,-1,-27,-18,-98,-18
1523080550005104,0,-17,-17,-19,30,-2,-30,-12
1523080550005104,47,12,-36,4,19,-38,-68,-28
1523080550011107,-31,-24,17,-18,-41,57,79,29
1523080550011107,-128,-93,-86,-39,46,-28,-42,3
1523080550020114,89,87,32,47,-89,63,38,-5
1523080550020114,-32,49,-9,9,94,-30,-12,1
1523080550034112,-21,-37,-15,-15,-17,9,28,-38
1523080550034112,-24,-2,-8,-8,1,-31,59,49
1523080550043121,-12,-13,7,-10,68,-1,-10,-30
1523080550043121,-55,-77,-118,-37,-28,50,1,-7
1523080550056139,-51,46,53,46,-21,-69,-81,-10
1523080550056139,-73,46,23,17,25,-31,60,-89
1523080550065145,-95,-26,-27,-14,-1,-24,10,44
1523080550065145,33,-1,20,0,-10,-41,-35,1
1523080550071142,-23,-54,-37,-25,-34,-10,-12,-28
1523080550071142,34,-8,18,-4,-37,-8,14,18
1523080550080160,12,-3,-7,0,40,-38,-39,6
1523080550080160,79,8,-43,-9,-14,42,33,0
1523080550094157,44,14,-24,-2,24,-37,1,58
1523080550094157,-2,11,-10,8,-21,4,9,-45
1523080550103162,-7,-24,-89,-23,87,-15,-106,-73
1523080550103162,-54,-18,29,8,-54,-9,59,17
1523080550116191,-46,-19,-64,-10,-26,16,14,-23
1523080550116191,-71,-87,-62,-26,13,-83,-48,80
1523080550125179,104,101,127,24,-96,79,83,83
1523080550125179,51,11,-78,15,-9,-108,-128,-41
1523080550131196,-26,-17,-46,1,47,39,69,44
1523080550131196,-27,-24,-23,4,-32,-63,-87,-37
1523080550140202,-70,-53,-6,-33,19,48,25,-2
1523080550140202,-34,5,45,10,-28,49,-36,86
1523080550169219,127,28,-14,-7,-100,43,-57,-70
1523080550169219,-21,-4,74,4,30,10,68,60
1523080550178218,60,58,86,9,-4,-100,-97,-84
1523080550178218,37,10,11,7,54,46,104,45
1523080550200249,-12,-26,-36,-8,56,75,-52,-34
1523080550200249,-1,-6,-2,-11,-16,-52,-90,-36
1523080550202233,-28,-7,19,-5,-45,66,101,17
1523080550202233,-62,-11,-17,8,7,-88,-121,-60
1523080550221259,-46,2,-23,4,-12,-30,-22,-6
1523080550221259,42,26,56,16,17,14,-47,-22
1523080550232265,-38,-20,-11,-4,-21,-72,-15,-18
1523080550232265,8,-12,30,-14,-18,88,63,41
1523080550253283,-37,-10,-18,8,33,-100,28,107
1523080550253283,-9,20,41,-16,-35,127,-47,26
1523080550254273,92,48,2,8,42,15,-13,29
1523080550254273,-39,-11,-27,0,67,-63,-41,-55
1523080550282330,2,4,14,-26,-43,-56,-101,-23
1523080550282330,-8,-11,-13,-14,-42,-32,-86,-38
1523080550289309,-82,-69,-74,0,9,-45,68,19
1523080550289309,91,72,71,16,-2,-9,-15,37
1523080550304318,-4,-3,33,4,-47,56,20,-31
1523080550304318,-3,10,25,-4,65,-94,18,29
1523080550313312,-62,-40,-78,-19,0,86,33,-33
1523080550313312,26,1,39,-1,56,-128,-87,-20
1523080550335328,94,29,26,-5,-65,108,92,21
1523080550335328,-10,10,-23,16,-21,0,80,-14
1523080550337328,3,1,8,28,39,-38,-63,-7
1523080550337328,-7,-23,-42,-4,-20,-25,-2,-19
1523080550356362,-39,-25,-15,-7,-8,-35,-28,-34
1523080550356362,-1,-21,-43,10,-40,33,23,49
1523080550367351,5,13,44,-11,-47,25,-3,-32
1523080550367351,27,-4,-1,-37,1,-38,-55,-52
1523080550395380,58,16,11,-4,65,-59,80,-24
1523080550395380,-6,7,-27,1,11,71,92,-11
1523080550397381,-27,-25,-17,2,-13,-50,-22,21
1523080550397381,-20,-40,-44,19,-22,-2,-11,36
1523080550426402,-23,16,10,1,-25,49,-50,-42
1523080550426402,-31,16,9,-10,7,-42,17,-27
1523080550427392,-11,-5,11,-7,20,-26,-58,-8
1523080550427392,0,6,-3,7,-7,53,61,-20
1523080550439411,-33,-29,-39,14,52,-16,2,22
1523080550439411,26,9,13,10,-4,9,6,19
1523080550449412,7,12,5,-6,-18,2,-65,3
1523080550449412,-22,-9,-13,6,-25,14,-15,-11
1523080550470434,-19,-12,2,1,18,15,52,-51
1523080550470434,29,17,13,-2,10,20,-30,-6
1523080550472434,12,-1,8,17,8,-38,-1,-9
1523080550472434,-7,-21,-13,-7,11,12,17,-63
1523080550491438,29,39,4,-16,-72,-9,-19,115
1523080550491438,34,16,12,11,21,15,-1,49
1523080550500444,-4,-4,-21,-4,-25,-2,29,36
1523080550500444,-13,20,8,8,-8,-15,-5,-30
1523080550507463,-32,-15,-9,28,78,4,-12,-18
1523080550507463,-41,-17,-19,9,-7,5,-55,-76
1523080550509452,36,-3,6,7,8,-7,51,40
1523080550509452,10,8,0,-3,12,32,39,-6
1523080550514468,1,-35,-3,-6,-63,-28,-12,34
1523080550514468,-4,21,-14,-8,9,-6,0,-11
1523080550515459,-4,-19,8,-5,-34,-9,-22,-16
1523080550515459,11,36,-13,-23,-10,-4,-1,-1
1523080550522470,-21,-39,-9,3,3,-5,-8,-3
1523080550522470,6,41,21,8,33,1,9,-37
1523080550530475,1,-49,25,12,26,20,5,45
1523080550530475,1,-9,-22,-8,-29,-16,7,39
1523080550531477,-11,0,-12,-9,59,6,-9,5
1523080550531477,20,-7,14,6,-31,15,21,12
1523080550531477,-3,5,-21,-6,-4,-2,-13,10
1523080550531477,-22,-6,8,-6,-40,-9,-47,-31
1523080550537480,13,14,7,10,33,18,64,16
1523080550537480,28,-14,-4,-4,-16,-3,13,71
1523080550538482,-6,15,3,3,37,9,16,-5
1523080550538482,-10,-10,-2,-9,-4,-24,-32,-8
1523080550545488,-2,16,0,-6,-10,-18,-42,-64
1523080550545488,2,-12,-2,-4,-3,0,10,-7
1523080550547478,-2,19,-5,0,-1,-3,-1,-2
1523080550547478,5,1,9,10,8,23,25,36
1523080550552498,-2,3,8,6,0,-4,-5,-12
1523080550552498,2,-6,1,7,-7,1,0,-3
1523080550553482,-6,14,8,-4,61,-10,-18,-17
1523080550553482,2,-7,3,-5,-62,-17,-79,-50
1523080550559502,-7,-22,-15,16,-5,-13,18,48
1523080550559502,-7,1,0,-20,4,47,71,-24
1523080550568503,17,-6,7,9,4,4,-7,37
1523080550568503,13,12,8,-6,39,3,29,43
1523080550574496,-6,9,4,-51,49,-11,-62,8
1523080550574496,-7,14,3,61,-6,-33,-40,-28
1523080550583504,-24,-32,-32,8,-33,-25,-57,-22
1523080550583504,3,-10,6,5,20,64,112,12
1523080550597523,1,18,3,-10,17,-15,-17,-6
1523080550597523,13,-17,-3,-65,-15,3,25,14
1523080550604520,1,29,-7,22,21,10,-15,-20
1523080550604520,-4,-19,1,4,-96,-34,-48,2
1523080550620546,-23,5,-9,-1,92,24,-50,-47
1523080550620546,10,8,32,18,-47,-31,41,35
1523080550622533,4,1,27,-1,73,14,62,-2
1523080550622533,2,-24,-26,-1,-82,-37,4,14
1523080550634540,3,-17,18,-19,56,25,32,-1
1523080550634540,-11,15,-37,-42,-109,-30,-92,-27
1523080550643547,-14,-18,5,24,-73,-16,-29,-22
1523080550643547,1,-4,-13,51,70,18,46,17
1523080550656565,6,-2,33,21,-7,6,88,17
1523080550656565,11,15,-37,-80,26,1,18,64
1523080550665563,-9,-17,40,-25,24,30,8,-17
1523080550665563,56,21,32,-71,4,4,-55,-95
1523080550680586,-52,-25,-19,97,-47,-53,-73,1
1523080550680586,0,-23,-24,47,28,15,18,-31
1523080550682573,12,24,-42,-75,-41,18,25,-3
1523080550682573,3,13,62,113,86,-12,-24,-14
1523080550702598,19,9,-9,-34,-50,10,12,-21
1523080550702598,17,-7,-9,-42,5,8,9,-4
1523080550704591,36,5,-29,-7,-66,-10,-25,-94
1523080550704591,-44,0,-85,-93,-31,-78,-44,-7
1523080550725618,44,7,-8,47,-24,42,35,-19
1523080550725618,-28,-13,46,127,71,63,42,16
1523080550727607,41,53,81,-65,-67,-28,-6,1
1523080550727607,67,-15,36,82,-10,3,28,16
1523080550740628,-95,-18,-39,-20,-20,-40,-53,4
1523080550740628,84,-16,-89,-56,12,-13,-21,-26
